actual,staff,matched_to,sim,correct
brevan_howard,Professor Franklin Allen,global_finance_tech,0.103509833901,False
brevan_howard,Professor Douglas Gale,hedge_funds,0.104747078355,False
centre_for_management_buy_out_research,"Wright, Mike Professor",centre_for_management_buy_out_research,0.130621989606,True
enterprise_research_centre,"Wright, Mike Professor",centre_for_management_buy_out_research,0.130621989606,False
centre_for_management_buy_out_research,"Ball, Rod",brevan_howard,0.105299625299,False
energy_business_research,"Autio, Erkko Prof ",ghandi_centre,0.142773787225,False
energy_business_research,"Biffis, Enrico, Dr",risk_mgmt,0.160253991273,False
hedge_funds,"Biffis, Enrico, Dr",risk_mgmt,0.160253991273,False
risk_mgmt,"Biffis, Enrico, Dr",risk_mgmt,0.160253991273,True
energy_business_research,"Della Corte, Pasquale Dr",hedge_funds,0.108724734173,False
hedge_funds,"Della Corte, Pasquale Dr",hedge_funds,0.108724734173,True
risk_mgmt,"Della Corte, Pasquale Dr",hedge_funds,0.108724734173,False
energy_business_research,"Distaso, Walter Dr",global_finance_tech,0.133887736279,False
hedge_funds,"Distaso, Walter Dr",global_finance_tech,0.133887736279,False
risk_mgmt,"Distaso, Walter Dr",global_finance_tech,0.133887736279,False
energy_business_research,"Green, Richard Prof",kpmg,0.107510956387,False
ghandi_centre,"Green, Richard Prof",kpmg,0.107510956387,False
energy_business_research,"Kosowski, Robert Dr ",hedge_funds,0.158182315768,False
hedge_funds,"Kosowski, Robert Dr ",hedge_funds,0.158182315768,True
risk_mgmt,"Kosowski, Robert Dr ",hedge_funds,0.158182315768,False
energy_business_research,"Martin, Ralf Dr",global_finance_tech,0.12248405658,False
energy_business_research,"Ozaki, Ritsuko Dr",energy_business_research,0.191628055032,True
energy_business_research,"Smith, Keith Dr",enterprise_research_centre,0.146176336551,False
energy_business_research,"Wiesemann, Wolfram Dr",brevan_howard,0.147042924419,False
kpmg,"Wiesemann, Wolfram Dr",brevan_howard,0.147042924419,False
global_finance_tech,Andrei Kirilenko,global_finance_tech,0.123257360198,True
health_mgmt,"Barlow, James Prof",health_mgmt,0.153857996164,True
health_mgmt,"Cox, Benita Dr",health_mgmt,0.118913707329,True
health_mgmt,"Miraldo, Marisa Dr",brevan_howard,0.151756622016,False
kpmg,"Miraldo, Marisa Dr",brevan_howard,0.151756622016,False
ghandi_centre,"Miraldo, Marisa Dr",brevan_howard,0.151756622016,False
health_mgmt,"de Preux, Laure Dr",energy_business_research,0.129363722417,False
health_mgmt,"Propper,",health_mgmt,0.143245464087,True
health_mgmt,"Smith, Peter C Professor",health_mgmt,0.126265690015,True
health_mgmt,Eliana Barrenho,brevan_howard,0.138942503594,False
hedge_funds,"Cathcart, Lara Dr",brevan_howard,0.129272455908,False
risk_mgmt,"Cathcart, Lara Dr",brevan_howard,0.129272455908,False
hedge_funds,"Sefton, James Prof",hedge_funds,0.120531510554,True
risk_mgmt,"Sefton, James Prof",hedge_funds,0.120531510554,False
hedge_funds,"Zaffaroni, Paolo Dr",hedge_funds,0.161468161718,True
risk_mgmt,"Zaffaroni, Paolo Dr",hedge_funds,0.161468161718,False
hedge_funds,"Abadir, Karim Prof",hedge_funds,0.07290148044,True
risk_mgmt,"Abadir, Karim Prof",hedge_funds,0.07290148044,False
hedge_funds,"Buraschi, Andrea Prof",hedge_funds,0.15528370754,True
risk_mgmt,"Buraschi, Andrea Prof",hedge_funds,0.15528370754,False
hedge_funds,"Chemla, Gilles Dr",brevan_howard,0.140358196465,False
risk_mgmt,"Chemla, Gilles Dr",brevan_howard,0.140358196465,False
hedge_funds,"Tinn, Katrin Dr",global_finance_tech,0.158672184883,False
risk_mgmt,"Tinn, Katrin Dr",global_finance_tech,0.158672184883,False
hedge_funds,Dr Petri Jylha,brevan_howard,0.170473808498,False
risk_mgmt,Dr Petri Jylha,brevan_howard,0.170473808498,False
hedge_funds,Professor Rustam Ibragimov,global_finance_tech,0.111573113566,False
risk_mgmt,Professor Rustam Ibragimov,global_finance_tech,0.111573113566,False
digital_city_exchange,"Gann, David Prof",kpmg,0.106506687064,False
kpmg,"Kennedy, Mark Dr",kpmg,0.14162978871,True
kpmg,"Haskel, Jonathan Professor",kpmg,0.145477834396,True
kpmg,"Talluri, Kalyan Professor",energy_business_research,0.114236785409,False
ghandi_centre,"Talluri, Kalyan Professor",energy_business_research,0.114236785409,False
kpmg,"Sismeiro, Catarina Dr",kpmg,0.111814903058,True
ghandi_centre,"Chaturvedi, Sankalp Dr",ghandi_centre,0.104046104439,True
ghandi_centre,Andreas Eisingerich,kpmg,0.147746094888,False
ghandi_centre,"Malhotra, Namrata Dr",risk_mgmt,0.143468429958,False
ghandi_centre,Anu Wadhawa,centre_for_management_buy_out_research,0.111121829397,False
ghandi_centre,"Alnuaimi, Tufool Dr",ghandi_centre,0.163791429756,True
ghandi_centre,"Pinto, Jonathan Dr",global_finance_tech,0.0822951199798,False
ghandi_centre,"Mishina, Yuri Dr",centre_for_management_buy_out_research,0.112084934385,False
