actual,staff,matched_to,sim,correct
brevan_howard,Professor Franklin Allen,health_mgmt,0.10260885716,False
brevan_howard,Professor Douglas Gale,digital_city_exchange,0.084818892968,False
centre_for_management_buy_out_research,"Wright, Mike Professor",centre_for_management_buy_out_research,0.115470053838,True
enterprise_research_centre,"Wright, Mike Professor",centre_for_management_buy_out_research,0.115470053838,False
centre_for_management_buy_out_research,"Ball, Rod",brevan_howard,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",centre_for_management_buy_out_research,0.0,True
centre_for_management_buy_out_research,"Ball, Rod",digital_city_exchange,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",energy_business_research,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",enterprise_research_centre,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",ghandi_centre,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",global_finance_tech,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",health_mgmt,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",hedge_funds,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",kpmg,0.0,False
centre_for_management_buy_out_research,"Ball, Rod",risk_mgmt,0.0,False
energy_business_research,"Autio, Erkko Prof ",ghandi_centre,0.13694249433,False
energy_business_research,"Biffis, Enrico, Dr",risk_mgmt,0.111125111125,False
hedge_funds,"Biffis, Enrico, Dr",risk_mgmt,0.111125111125,False
risk_mgmt,"Biffis, Enrico, Dr",risk_mgmt,0.111125111125,True
energy_business_research,"Della Corte, Pasquale Dr",hedge_funds,0.09604803603,False
hedge_funds,"Della Corte, Pasquale Dr",hedge_funds,0.09604803603,True
risk_mgmt,"Della Corte, Pasquale Dr",hedge_funds,0.09604803603,False
energy_business_research,"Distaso, Walter Dr",ghandi_centre,0.113841995766,False
hedge_funds,"Distaso, Walter Dr",ghandi_centre,0.113841995766,False
risk_mgmt,"Distaso, Walter Dr",ghandi_centre,0.113841995766,False
energy_business_research,"Green, Richard Prof",health_mgmt,0.1347457776,False
ghandi_centre,"Green, Richard Prof",health_mgmt,0.1347457776,False
energy_business_research,"Kosowski, Robert Dr ",enterprise_research_centre,0.106948157987,False
hedge_funds,"Kosowski, Robert Dr ",enterprise_research_centre,0.106948157987,False
risk_mgmt,"Kosowski, Robert Dr ",enterprise_research_centre,0.106948157987,False
energy_business_research,"Martin, Ralf Dr",health_mgmt,0.138795212314,False
energy_business_research,"Ozaki, Ritsuko Dr",energy_business_research,0.144130894993,True
energy_business_research,"Smith, Keith Dr",health_mgmt,0.134003370972,False
energy_business_research,"Wiesemann, Wolfram Dr",health_mgmt,0.10260885716,False
kpmg,"Wiesemann, Wolfram Dr",health_mgmt,0.10260885716,False
global_finance_tech,Andrei Kirilenko,kpmg,0.102607178848,False
health_mgmt,"Barlow, James Prof",health_mgmt,0.175454981838,True
health_mgmt,"Cox, Benita Dr",health_mgmt,0.156404929961,True
health_mgmt,"Miraldo, Marisa Dr",health_mgmt,0.122055639539,True
kpmg,"Miraldo, Marisa Dr",health_mgmt,0.122055639539,False
ghandi_centre,"Miraldo, Marisa Dr",health_mgmt,0.122055639539,False
health_mgmt,"de Preux, Laure Dr",energy_business_research,0.127342907993,False
health_mgmt,"Propper,",health_mgmt,0.164540223575,True
health_mgmt,"Smith, Peter C Professor",health_mgmt,0.134970916901,True
health_mgmt,Eliana Barrenho,health_mgmt,0.0935105942465,True
hedge_funds,"Cathcart, Lara Dr",hedge_funds,0.0720479367568,True
risk_mgmt,"Cathcart, Lara Dr",hedge_funds,0.0720479367568,False
hedge_funds,"Sefton, James Prof",hedge_funds,0.086957805979,True
risk_mgmt,"Sefton, James Prof",hedge_funds,0.086957805979,False
hedge_funds,"Zaffaroni, Paolo Dr",hedge_funds,0.131344180865,True
risk_mgmt,"Zaffaroni, Paolo Dr",hedge_funds,0.131344180865,False
hedge_funds,"Abadir, Karim Prof",centre_for_management_buy_out_research,0.0695520707943,False
risk_mgmt,"Abadir, Karim Prof",centre_for_management_buy_out_research,0.0695520707943,False
hedge_funds,"Buraschi, Andrea Prof",hedge_funds,0.080491112831,True
risk_mgmt,"Buraschi, Andrea Prof",hedge_funds,0.080491112831,False
hedge_funds,"Chemla, Gilles Dr",centre_for_management_buy_out_research,0.12494522894,False
risk_mgmt,"Chemla, Gilles Dr",centre_for_management_buy_out_research,0.12494522894,False
hedge_funds,"Tinn, Katrin Dr",health_mgmt,0.113705630779,False
risk_mgmt,"Tinn, Katrin Dr",health_mgmt,0.113705630779,False
hedge_funds,Dr Petri Jylha,brevan_howard,0.101567343224,False
risk_mgmt,Dr Petri Jylha,brevan_howard,0.101567343224,False
hedge_funds,Professor Rustam Ibragimov,enterprise_research_centre,0.0615676128719,False
risk_mgmt,Professor Rustam Ibragimov,enterprise_research_centre,0.0615676128719,False
digital_city_exchange,"Gann, David Prof",energy_business_research,0.0904986640233,False
kpmg,"Kennedy, Mark Dr",kpmg,0.15,True
kpmg,"Haskel, Jonathan Professor",enterprise_research_centre,0.135856524323,False
kpmg,"Talluri, Kalyan Professor",kpmg,0.0924500327042,True
ghandi_centre,"Talluri, Kalyan Professor",kpmg,0.0924500327042,False
kpmg,"Sismeiro, Catarina Dr",centre_for_management_buy_out_research,0.107889812495,False
ghandi_centre,"Chaturvedi, Sankalp Dr",centre_for_management_buy_out_research,0.0830454798537,False
ghandi_centre,Andreas Eisingerich,kpmg,0.131982403519,False
ghandi_centre,"Malhotra, Namrata Dr",kpmg,0.144857193668,False
ghandi_centre,Anu Wadhawa,centre_for_management_buy_out_research,0.0874434447712,False
ghandi_centre,"Alnuaimi, Tufool Dr",ghandi_centre,0.130465614611,True
ghandi_centre,"Pinto, Jonathan Dr",health_mgmt,0.0517838222403,False
ghandi_centre,"Mishina, Yuri Dr",centre_for_management_buy_out_research,0.11475506211,False
